,overall_score,company,title,location,EmpBasicInfo,employerStats,JobDescriptionContainer,salary
535,3.3,South China Morning Post,Senior Data Analyst (Magazines),Hong Kong,"Company Overview
Size
501 to 1000 Employees
Founded
1903
Type
Company - Private
Industry
Publishing
Sector
Media
Revenue
Unknown / Non-Applicable
Visit South China Morning Post Website","3.3
★★★★★
57 %
Recommend to a friend
64 %
Approve of CEO
38 Ratings","Job Responsibilities:
Deliver reporting and analytics to cross functional teams under SCMP Magazines division for all titles including ELLE, Cosmopolitan, Harper's Bazaar, Esquire and ELLE Men, asl well as new business ventures
Work closely with development team to co-build ETL pipelines, also across multiple stakeholders to understand their information/business needs and ensure strategy and developed solutions fit evolving needs
Work closely across multiple teams to understand their information needs and ensure strategy and developed solutions fit evolving needs
Generate automated weekly reporting on various KPIs via Tableau or other visualization tools
Perform ad-hoc analysis on multiple reporting metrics: CPA, LTV, ROI etc.


Show More",NA
627,3.4,A.S. Watson Retail (HK) Limited,Data Analyst - Market Trend Analysis & Dashboard Creation,Hong Kong,"Company Overview
Size
10000+ Employees
Founded
1841
Type
Company - Private
Industry
Drug & Health Stores
Sector
Retail
Revenue
$10+ billion (USD)
Visit A.S. Watson Retail (HK) Limited Website","3.4
★★★★★
56 %
Recommend to a friend
81 %
Approve of CEO
57 Ratings","Established in Hong Kong in 1841, A.S. Watson Group is the world’s largest international health and beauty retailer. Every year, over 5 billion customers and members shopped with our 12 retail brands in stores and online.

A.S. Watson has a long heritage in giving for 178 years, and we are committed to making a difference to the world through a wide range of corporate social responsibility efforts that are designed to benefit our staff, customers, shareholders and wider community, to bring MORE to the lives of everyone we touch. You may know more by visiting Our Responsibilities page.

With over 140,000 employees worldwide, A.S. Watson Group is also a member of the world renowned multinational conglomerate CK Hutchison Holdings Limited, which has five core businesses ‐ ports and related services, retail, infrastructure, energy and telecommunications in over 50 countries.

Email us your Full resume with current and expected salary to: [email redacted, apply via Company website]

Join us! #BePartofMORE


The World of ASW

Work & Grow with Us

A.S. Watson CSR

Give a Smile

LinkedIN Instagram Facebook

Website

https://www.aswatsoncareers.com/

Come and join a Winning Team

We are Awesome !

Why Should You Join Us?

At ASW, we believe in our people, in teamwork and the importance of your personal growth. If you are looking for the opportunity to join our award-winning international family with 15,000+ stores across 25 markets in Asia and Europe, the ASW family welcomes you… #BePartofMORE


Comprehensive Medical and Life insurance coverage, including your spouse and children!

Professional training and career advancement opportunities!

Attractive ACCA and CPA Australia Recognized Employer Program for F&A talents!

Exclusive company pension schemes! Marriage, Maternity and Paternity Leave!

Convenient office location, less than 5 min. walk from MTR!

Contemporary workplace with Onsite Clinic, Lactation Rooms, free drinks and chill out areas!

Well-equipped Gym inside our office building, plus fitness and interest class packages!
Free round-trip lunchtime shuttle bus services to Shatin!

Exclusive shopping discount, Bazaar Sales for our people only!


As a Data Analyst, you will focus on implementing tactical and strategic business transformation, change, and continuous improvement through big data initiatives. Also, you will introduce actionable insights through data analysis to Business units to improve the availability, quality, and timeliness of business insights.


Maintain BI system to support business analysis and any User requirement

Prepare system test case and conduct UAT for all different.

Verify data accuracy and follow up on any data irregularities.

Study and resolve data / report issues

Analyze business data and trend to alert manager regarding updates of the business environment.

Handle/support ad-hoc management insight to facilitate the business decision making process.

Support data mining and analytical project.

Design interactive dashboards using tableau tools

Frequent communicate with GIT and Vendor to meet the project goals

Knowledge in BI production with tool such as SAP BO


You are keen to join retail industry with regional exposure

You have strong analytical skills and commercial mindset

You have high level of ownership on your assigned scope of work

You are motivated and enjoy teamwork.


Degree in Business / Commerce / Statistics or related disciplines

At least 4 years experience in business intelligence, FMCG & data analysis, preferably with international brand knowledge

Experience in business requirement acquisition, system UAT

Strong numeric sense and analytical skills

Fluent in both spoken and written English and Chinese, including Mandarin

Proficiency in MS office including Word, Excel, Access and PowerPoint

Knowledge on the Tableau tool will be advantaged

What is holding you back?

Don’t miss out on this great chance to shape your life!

Apply now!

Interested parties please e-mail your full resume in WORD FORMAT with expected salary to our company email (shown in our Company Profile).

We are an equal opportunity employer and welcome applications from all qualified candidates. The information provided will be treated in strict confidence and be used only for consideration of your application for relevant/similar posts within the A.S. Watson Group.

Applicants not hearing from us within 6 weeks from the date of advertisement may consider their applications unsuccessful. All personal data of unsuccessful applicants will be destroyed within 12 months from the date of application.

Full-time,Permanent
Show More",HK$360K (Glassdoor Est.)
628,3.6,Ambition,(Senior) Data Analyst- 25-28k,Hong Kong,"Company Overview
Size
201 to 500 Employees
Founded
1999
Type
Company - Public
Industry
Staffing & Outsourcing
Sector
Business Services
Revenue
$50 to $100 million (USD)
Visit Ambition Website","3.6
★★★★★
70 %
Recommend to a friend
84 %
Approve of CEO
48 Ratings","Ambition is a leading global boutique recruitment business listed on the Australian Securities Exchange. With coverage across Hong Kong, Singapore, Kuala Lumpur, Sydney, Melbourne, Brisbane, and London, we specialise within the areas of Banking & Financial Services, Finance & Accounting, Sales & Marketing, Supply Chain & Procurement and Technology.

Responsibilities:
Data and Reporting - Study existing legacy reports (Eg. Sales, CRM reports) and build clear documentation; Identify opportunity (both short and long term) to simplify and standardise the systems and tools across different divisions by using technologies; Interact with Regional team/vendors to deliver the solutions to the business.
Study and identify opportunities for automation within system and processes (Eg. Retail POS, CRM, SAP etc)
Work closely with local business and Regional IT team to deliver the Google Cloud Platform for reporting as the long term solution.
Continuously sharpen the skillset by learning and maintaining knowledge of existing and emerging Automation tools.
Handle any application support and ad hoc tasks assigned


A degree holder from Computer Science / Information Technology
Preferably with 3-5 years 'experience, exposure to MNC is preferred
Exposure to SAP Master Data and business processes preferred (not mandatory)
Proficiency in Relational databases (SSMS) and SQL for querying and extracting data, experience with writing Store Procedures
ETL Concepts is mandatory
Experienced in either Linux or Windows Configuration, Scripting
Preferred experienced in PowerAutomate (Microsoft)
Experienced with JSON and REST APIs
Proficiency in at least 1 programming languages (Python, Java, R etc.) for Data gathering, data cleansing.
Strong and effective written and oral communication to clearly convey error findings
Must possess strong analytical and problem-solving skills, be flexible, self-starter, ability to solve problems, develop solutions, multi-task and maintain deadlines for development initiatives.
Demonstrate the ability to work independently, coordinate the efforts of others
Fluency in written and spoken English and Chinese.
Exposure to Cloud platform/Server (GCP, AWS, Azure) is preferred.
Contact Ms. Alexandra Leung at (852) 3103 4312 or APPLY NOW.

Data provided is for recruitment purposes only.
All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.

Full-time,Contract
Show More",NA
629,NA,Pacific Careers,Cloud Data Engineer,Quarry Bay,"Company Overview
Size
Unknown
Type
Company - Private
Revenue
Unknown / Non-Applicable
Visit Pacific Careers Website",NA,"Ref: RCP2105048



Requirement :

Hi, below is secondment job for 12 months and will be roll over yearly. You will work in house into our client’s site.

Key Technical Skills / Domain knowledge:
Big Data

Project Type / Client:
Banking / Insurance/ T&T

Budget / Monthly Salary:
Max around: HKD62K (Negotiatble)

Skill(s) Requirement:
Skill Requirements
Must have
Hands-on experience in Google Cloud Platform (GCP) services, such as: BigQuery, Dataflow, Cloud Functions
Or
AWS services, such as: Athena, Lambda
Experience in handling sizable data warehouse
Experience in implementing ETL / data streaming for data analytic
Nice to have
Big data platform technologies such as Hadoop, Hive, Spark, Cassandra, HBase
Infrastructure as code experience, such as CloudFormation, Terraform
Experience in utilizing workflow engines such as: Apache Airflow, Google Cloud Composer
DevOps tooling, such as Ansible and Jenkins
Previous experience in data science or machine learning related project is a plus
Other Requirements
5 years or more hands on experience in implementing data analytic related systems
Able to perform required tasks with minimal supervision
Good command of written and spoke English, with strong communication skills to work with partners globally

Role & Responsibilitie:
Job Description
Design and implement data pipeline in cloud environment.
Understand data schema of available data sources
Utilize technologies such as workflow engine to automate data transfer from sources to destination
Design suitable data schema for the data warehouse to enable efficient query and retrieval of data for analytic purposes
Automate & implement CI/CD delivery pipeline

Project Summary
Implement and maintain cloud-based data pipeline related projects
Automate collection and processing of data on the data pipeline

Work Location:
Quarry Bay/Client Site

If interested for the above position, please send detailed resume with current and expected salary as well as date of availability to cv@itsearch.com.hk
The personal information collected is strictly for recruitment purpose only.
Show More",HK$216K - HK$456K (Glassdoor Est.)
630,4.0,KOS International Limited,Data and Business Analytics Manager (Bank),Hong Kong,"Company Overview
Size
1 to 50 Employees
Type
Company - Private
Revenue
$25 to $50 million (USD)
Visit KOS International Limited Website","4.0
★★★★★
100 %
Recommend to a friend
N/A
Approve of CEO
0 Ratings","Job Description
Data and Business Analytics Manager (Bank)
MIS and analytics reporting
Business and customer analysis
Business insight and recommendations
About the company
Our client is a fast-growing and well-established banking group in Hong Kong. Due to the recent expansion, they are now looking for high caliber to join their Business Planning team for Data and Business Analytics Manager position.
Show More",HK$308K - HK$492K (Glassdoor Est.)
631,4.0,Hong Kong University,Data Analyst (at the rank of Senior Research Assistant),Pok Fu Lam,"Company Overview
Size
10000+ Employees
Founded
1911
Type
College / University
Industry
Colleges & Universities
Sector
Education
Revenue
$1 to $2 billion (USD)
Visit Hong Kong University Website","4.0
★★★★★
74 %
Recommend to a friend
66 %
Approve of CEO
148 Ratings","Ref.: 504246
Work type: Full-time
Department: The Hong Kong Jockey Club Centre for Suicide Research and Prevention (30002)
Categories: Research Support Staff
Hong Kong
Senior Research Assistant (holding the functional title of Data Analyst) in the Hong Kong Jockey Club Centre for Suicide Research and Prevention, Faculty of Social Sciences (Ref.: 504246) (to commence as soon as possible for one year, with the possibility of renewal subject to satisfactory performance and funding availability)
Applicants should possess a Bachelor’s degree in Psychology, Data Analytics, Statistics, or a related discipline with three years’ post-qualification experience; or a Master’s degree in the aforementioned disciplines with one year’s post-qualification experience. Those with experience and skills in advanced statistical data analysis are preferred. They should have excellent written and spoken English and Chinese (including Cantonese); proficiency in software application such as intelligent tools and analytic software, e.g. Python, R; good analytical, organizational and data management skills; and the ability to work as a team as well as independently. The appointee will be responsible for managing, consolidating and integrating data from multiple databases as well as identifying data insights. Experience in education or psychology research and undertaking programme effectiveness evaluation would be an advantage.


Show More",HK$96K - HK$192K (Glassdoor Est.)
632,4.2,Page Personnel,Data Analyst (VBA) - Top-Tier HK Conglomerate,Hong Kong,"Company Overview
Size
Unknown
Type
Company - Public
Revenue
Unknown / Non-Applicable
Visit Page Personnel Website","4.2
★★★★★
91 %
Recommend to a friend
100 %
Approve of CEO
1 Ratings","Responsibilities:
Extract and aggregate structured and unstructured data

Ensure quality of data through cleaning and transforming

Provide in-depth analysis for senior management and business units

Provide timely reports and design dashboards

Data related tasks required for projects

Provide suggestions to enhance any data processes

Presentation of findings to management

Any ad-hoc tasks as required

VBA a must for data analysis and projects

Fluency in both English and Cantonese is a must


Bachelor's degree in Statistics, Computer Science, Information Technology or any related degree

3+ years of experience in data analysis, business intelligence and/or data science

High-level of proficiency in Excel VBA, SQL

Knowledge of other relevant tools will be a plus

Ability to work with large data sets with multiple worksheets

Fluency in Cantonese and English is a must

Must be eligible to work in Hong Kong

Candidates with short notice periods will be prioritised

Our client is one of the largest and most recognisable conglomerates in Hong Kong. With its main business in entertainment, charities and real estate, the company dedicates a sizeable portion of its revenue to undertake large scale IT projects to support its needs for the growth and transformation of the business.

They are currently looking for a candidate who has at least 3 years of experience in data analysis, to support their projects. This candidate must be strong in VBA and SQL and have experience in handling unstructured and structured data to provide in-depth analysis and reports for senior management to make decisions for their IT projects. In addition to analysis, candidates should have experience in designing dashboards. The successful candidate will have a professional attitude and excellent proficiency in English and Cantonese, Mandarin would be an advantage as well.

Large-scale and reputable company

Exposure to new technologies

Bonus

Medical and dental insurance

Stability

Growth potential
Show More",NA
633,3.8,Moody's Corporation,Financial Data Analyst- Financial Institutions Group,Hong Kong,"Company Overview
Size
10000+ Employees
Founded
1900
Type
Company - Public
Industry
Financial Analytics & Research
Sector
Finance
Revenue
$2 to $5 billion (USD)
Visit Moody's Corporation Website","3.8
★★★★★
75 %
Recommend to a friend
86 %
Approve of CEO
41 Ratings","Role/Responsibilities
The FDA uses accounting and finance knowledge and judgment to perform financial statement analysis, adjust reported data per relevant methodology requirements and review and analyze ratios
Responsible for reviewing and understanding financial statements, official statements and other documents related to issuers’ performance
Work directly with ratings and support analysts to explain the data, adjustments and other information needed by the rating team for ratings and research
Frequently liaise with analysts and accounting specialists in order to understand the application of accounting concepts on a particular entity
Create documentation and provide guidance to support analysts and outsourcers

Show More",NA
634,5.0,Pinpoint Asia,Big Data Developers (Hadoop),Hong Kong,"Company Overview
Size
1 to 50 Employees
Type
Company - Private
Revenue
Unknown / Non-Applicable
Visit Pinpoint Asia Website","5.0
★★★★★
100 %
Recommend to a friend
N/A
Approve of CEO
0 Ratings","Recruiter
Danny Kwan
Our client, a well-known global enterprise is looking for multiple Big Data Developers to join their analytic development team. Selected candidates will be working on large scale data analytic projects. Great remuneration and growth with sound project exposure.
Responsibilities:
– Involve in greenfield datawarehouse build and development.
– Participate on the entire SDLC including user requirements collection, system design, development, documentation and testing.
– Develop application and datawarehousing scripts for big data analytic.
– Design and develop data storage strategy and architecture.
– Work closely with data scientists to develop data analytic models.
– Work with internal users and different stakeholders on requirements, design and specifications.







Show More",NA
635,3.3,Automated Systems (H.K.) Limited,Big Data Consultant (Business Intelligence),Hong Kong,"Company Overview
Size
51 to 200 Employees
Founded
1996
Type
Company - Public
Industry
IT Services
Sector
Information Technology
Revenue
$100 to $500 million (USD)
Visit Automated Systems (H.K.) Limited Website","3.3
★★★★★
62 %
Recommend to a friend
17 %
Approve of CEO
2 Ratings","Automated Systems (H.K.) Limited (ASL) has a distinguished and proud reputation of more than 40 years of successful business in Hong Kong and surrounding regions with our customers, partners and vendors.

We have subsidiaries and associates in a number of locations, including Hong Kong, mainland China, Taiwan, Macau, Thailand, Singapore, Malaysia, Europe and the United States.

Since our founding in 1973 and our subsequent public listing on the Stock Exchange of Hong Kong Limited in 1997 under the name of Automated Systems Holdings Limited (“The ASL Group”) (HKEx stock code: 771), we are well recognized as a leading global IT solutions and services provider for organizations of all sizes and across all industries.

The ASL Group’s ultimate controlling shareholder is Beijing Teamsun Technology Co. Ltd. (“Teamsun”) whose shares are listed on the Shanghai Stock Exchange (Stock Code: 600410). The Group is a member of the Teamsun Group which recorded turnover with over RMB 5.0 billion and has over 5,000 employees.

With over 2,000 regional employees and an extensive network of leading global partners with whom we have invested heavily over many years, we are able to offer customers a wide range of innovative solutions and services tailored to their specific business needs.

For details, please visit to our company web site at http://www.asl.com.hk/

Job Highlights

Listed IT solution company

Various projects exposure and excellent career

Attractive package, Renewable contract


Responsible to implement business intelligence projects

Gather and analyze business requirement

Compile the technical requirement and design specification

Responsible for documentation, solution implementation & maintenance for business analytics or data mining projects

Providing daily operational support


Degree in Business Information Systems, Business Statistics, Managerial Statistics or equivalent;

At least 4 years solid experience as a Data Analyst or Business Intelligence Analyst/Developer

Solid Experience in developing BI & data analytics tools (e.g. Tableau, Qlik, PowerBI)

Knowledge of Hadoop solution is a plus

Fluency in written and spoken English and Chinese

Good analytical and communication skills

Candidate with less experience will also be considered

We offer 5-day week, public holidays, medical benefits, excellent career opportunities, considerable remuneration to the right candidates.

“If you have the desire for an exciting and rewarding career, please send us your resume, stating your notice period, present and expected salary to Human Resources Department by clicking ""Apply Now"".

www.asl.com.hk

We are an equal opportunity employer. All applications will be treated in strict confidence. We regret that only shortlisted candidates will be notified. All personal data will be destroyed within six months after the selection process.

Full-time,Contract
Show More",NA
637,4.2,Page Personnel,(Senior) Data Analyst (SAS & SQL) - Banking,Hong Kong,"Company Overview
Size
Unknown
Type
Company - Public
Revenue
Unknown / Non-Applicable
Visit Page Personnel Website","4.2
★★★★★
91 %
Recommend to a friend
100 %
Approve of CEO
1 Ratings","Responsibilities:
Gather user requirements

Extract data using SQL

Provide data analysis and reports

Large scale data management

Design and generate management reports

Stakeholder management

Any ad-hoc projects

Must have work experience using SAS in bank

Top-tier bank with global recognition


Degree holder in Statistics, Computer Science or any related degree

At least 2+ years of working experience in SQL and SAS

Familiarity with Python, QlikSense, Tableau is a plus

Excellent communication skills in English, Cantonese and Mandarin is a plus

Our client is within the Top 5 largest and most well known banks in the world. Founded over 100 years ago, they have offices in over 80 countries across the world. In Hong Kong alone, they have multiple office locations, and provides a friendly and culturally diverse working culture.

They are currently looking for a Data Analyst with working experience in using SQL and SAS to be involved with internal projects. Knowledge in Python is an advantage.

Candidates must have excellent communication skills in English; Cantonese and Mandarin is a plus.

Candidates must be eligible to working in Hong Kong (dependent, QMAS, IANG okay).

Team working environment

Extensive training provided

Excellent remuneration package

15 days annual leave

Convenient working location
Show More",NA
638,3.8,Ernst & Young,Data & Analytics (Senior Data Engineer / Data Architect / Cloud / ETL / Big Data) – Manager,Hong Kong,"Company Overview
Size
10000+ Employees
Founded
1989
Type
Company - Private
Industry
Accounting
Sector
Accounting & Legal
Revenue
$10+ billion (USD)
Visit Ernst & Young Website","3.8
★★★★★
72 %
Recommend to a friend
84 %
Approve of CEO
168 Ratings","Job Description
EY Data and Analytics (EY DnA) is our flagship data and advanced analytics capability within EY, working across multiple sectors including financial services, government & public sector, energy, mining & metals, and consumer products. We are one of the largest and fastest growing practices in Asia-Pacific with more than 400 specialist staff in Australia, New Zealand, Singapore, Hong Kong, Korea, The Philippines and Malaysia.
We work unreservedly with some of the biggest market players to enable, strengthen and help navigate through their data journey as trusted advisors and delivery experts. Our passion is driven by our strong purpose to build a better working world by enabling our clients transform into intelligent organizations. Information and intelligence are the assets which enable this, and our practice provides innovative approaches to unlocking this information, solving many of our clients’ biggest challenges.








Show More",NA
639,NA,Dr Martens Airwair Hong Kong Limited,"E-Commerce Analytics Manager, APAC",Hong Kong,NA,NA,"Alternative Footwear. Rebellious Self Expression.
At Dr. Martens we have one simple ambition. To be the leading and most respected alternative footwear company in the world.
Our heritage is firmly rooted in our courage to empower self-expression, to embrace and celebrate our differences. We have proudly evolved from being a workers boot to creating iconic design statements in music, gig, festival and youth cultures (to name but a few). The stage is now set for us to grow our business and we have big plans. The next chapter will see our presence in Asia significantly increase and our retail operations expanded to showcase our brand and product range.
With over 1200 team members globally (and growing) our people create the essence of our brand and purpose. We are serious about building environments where people can express themselves and perform to their highest potential.

THE GIG
With a keen interest in digital transformation and data as an enabler, you will work closely with local and regional stakeholders to identify and understand requirements and opportunities to expand the Dr. Martens E-Commerce capabilities for the APAC region.
The incumbent will maximize profitability by being involved in the whole process from analysis, goal setting and challenging the way we do business online. The role will develop and execute E-Commerce strategies across the region on both own channels and third parties, through securing a collaborative partnership with all relevant functions and will align with the Dr. Martens omni-channel strategy to ensure a consistent brand experience across channels.
THE STUFF THAT SETS YOU APART
Work closely with the Head of E-Commerce APAC to steer, grow and innovate the digital and omni business for Dr. Martens across the APAC region
Partner with Head of E-Commerce APAC and country E-Commerce team to review top-down / bottom-up sales goals, forecast & KPI, by working with sales planning, customer analysis and daily actions
Define, implement, execute, and track action plans to deliver both financial and non-financial commitments
Support senior management with data-driven analysis for pricing (discount), mix (format, product, country, etc.), returns, services, logistics and all OPEX decisions to optimize ROI, and to support profitable growth
Analyze and forecast key site metrics such as website traffic, conversion rate and average order value
Responsible for generating and analyzing weekly and monthly business performance reports for regional and global business leaders
Evaluate full price sales and promotional plans with supporting qualitative commentary and their impact on customer and brand strategies
Provide routine deep-dive analysis of digital marketing channel performance (email, paid search, organic search, paid social, affiliates and display)
Measure and analyze the full funnel performance, site clickstream data and conversion flow patterns
Customer Segmentation, Retention Analysis, Lifetime Value Analysis, Reactivation and others
Ensure that all new website features and enhancements are properly tracked in Google Analytics

Function as the main regional POC for Google Analytics implementations and partner with IT and the global E-Commerce team member to ensure accurate tagging and trackinh

Stay informed with industry analytics trends and drive new initiatives contributing to business goals and best practices
YOUR FUNDAMENTAL QUALITIES
Degree holder in Business Administration/ Finance/ Economics or related discipline
At least 8 years of relevant working experience, 5 years of solid experience in advanced web analytics (e.g. Google Analytics, Adobe Analytics) in large retail corporations or within other E-Commerce businesses
Familiar with APAC E-commerce business models and operations of both own site and major platforms like Alibaba, Lazada, Zalora, etc
Advanced proficiency in Excel with the ability to create flexible models for analysing business performance using nested formulas, lookups, pivot tables, and macros
Thorough understanding of key customer acquisition metrics such as retention, churn, cohorts, CPA, CLV, etc.
Possess strong business and financial acumen and the ability to tell the story to both financially savvy and non-financially savvy audiences
Proven ability in cross functional international communication, and experienced with using data as a tool for influencing others and making strategic business recommendations
Proven ability to sift through data, identify critical information and execute fast
Strong team spirit, open-minded & entrepreneurial with organizational and communication skills across different levels
Ability to meet deadlines and work under high pressure in a fast-paced environment
Customer centric mindset and demonstrated ability to leverage insights to make changes to our customer experience
Excellent command in spoken and written English is a must, other languages are a plus
All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.

Full-time,Permanent
Show More",NA
640,NA,Shanghai Commercial Bank Ltd.,"Vice President, Data Analyst",Hong Kong,"Company Overview
Size
1001 to 5000 Employees
Type
Company - Public
Revenue
Unknown / Non-Applicable
Visit Shanghai Commercial Bank Ltd. Website","3.5
★★★★★
36 %
Recommend to a friend
N/A
Approve of CEO
0 Ratings","Incorporated in November 1950, Shanghai Commercial Bank Ltd. is one of the most well known local Chinese banks in Hong Kong. At present, there are more than 40 local and overseas branches. The Bank has always been pursuing the motto of its founder, Mr. Kwang-pu Chen, to 'Serve the Community'. The Bank's slogan of 'For Personalized Service' and 'All in a Family' denotes the Bank's devotion to providing personalized services to its clients and promoting a harmonious relationship among its staff members.

Responsibilities:
Collaborate and work cross-functionally to establish, refine and understand customer behavioural segmentation models, particularly for the Small Medium Enterprise and Retail customer segments and advise business what possible paths to take.

Run and lead data-led experiments to continually refine our customer-led value proposition.

Develop analytics reports and visualization dashboard for business monitoring and delivering insights.

Support the data governance of a new implemented customer data platform and increase our data quality and accuracy of the data sources.

Support the analytics data model maintenance and data management.

Requirements

Degree holder in Computer Science, Data Science, Mathematics, Statistics, IT or relevant disciplines.

Minimum 10 years experiences in data science or machine learning in sizeable companies, preferably in financial services or FinTech related industries.

Solid experience on customer segmentation and business intelligence.

Sound knowledge on database and statistical software (such as SAS, Python) and can work with large data sets.

Self-motivated, presentable and analytical.

Team player and strong communication skill.

Good command of both spoken and written English and Chinese. Mandarin is an advantage.

Attractive remuneration package will be offered to the right candidates. Interested parties please send your full resume with current and expected salary to the Human Resources Division [email redacted, apply via Company website] or by post to G.P.O. Box 139, Hong Kong.

Please visit us at www.shacombank.com.hk for more information about our Bank.

All personal data collected will be used for recruitment related purposes strictly in accordance with the Bank's personal data policies, a copy of which will be provided immediately upon request by contacting our Personal Data Compliance Officer. Applicants who are not contacted within two months may consider their applications unsuccessful and the personal data collected from the applicants will be retained for no longer than two years from the date of rejection during which the applicants may be considered for other suitable positions within the Bank.

Full-time,Permanent
Show More",NA
641,NA,P & A Consultant Limited,Sr. Data Analyst /Data Architect / Data Engineer X2 - (Top Urgent ),Hong Kong,"Company Overview
Size
Unknown
Type
Company - Private
Revenue
Unknown / Non-Applicable",NA,"P & A Consultant Ltd is a leading specialist professional recruitment consultancy, which focuses on placing high caliber professionals into permanent, contract and temporary positions at all management levels. The Hong Kong office specializes in the accounting, banking & financial services, Merchandising, IT & T management consultancy, legal, sales and marketing, human resources, supply chain, logistics & procurement, secretarial & support fields. Having a team of professional recruitment consultants, we provide relevant, professional and reliable recruitment services to both our clients and all job-seekers.
If you are interested in the job, please send your resume to email: [email redacted, apply via Company website]

If any query, please do not hesitate to contact me through 34800757 , many other jobs not listed, pls send your resume to us.
Location : Tsuen Wan( 5 Days ) Salary : 30-38K ( Negotiable)

Responsibilities :
Responsible for the structuring & execution of the company’s in-house data management & business intelligence planning
Gathering & understanding of business & user requirement, then plan out the execution of the business intelligence projects
Structure & execute company’s data-collection tasks, ETL process, and manage data warehouse
Build up front-end Business Intelligence dashboards / platforms for varies in-house units
Provide maintenance and support for existing applications


3-5 years of experience in Data Analyst position
SQL, Tableau, database structure
Python, MS Dynamic (ERP), ETL tools, preferred
Strong sense of responsibility and a good team player;
Good communication skills including spoken, written English and Chinese
*** Personal data will be treated with strict confidential and used for recruitment purpose only *** P & A consultant Ltd will not charge any fees from the above-stated job-seeker, your job apply to our company means your acceptance of our terms and conditions.
All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.

Full-time
Show More",HK$216K - HK$420K (Glassdoor Est.)
642,NA,ACW Solutions Limited,Data Science Analyst (Fresh Graduates Welcome),Hong Kong,NA,"3.9
★★★★★
75 %
Recommend to a friend
91 %
Approve of CEO
389 Ratings","ACW Solutions Ltd. is one of the most reputable Microsoft Dynamics partners in the Asia Pacific Region.
With well-established and diversified customer base, we are also one of the few Microsoft Dynamics partners to earn “Certified for Microsoft Dynamics” accreditation which represents a significant step in providing the best of breed information technology solutions to meet Microsoft highest standards.

To support our expansion, we now invite high caliber professionals to join us.

ACW Solutions (member of ACW Group) is one of the most reputable Microsoft Dynamics ERP partners in the Asia Pacific Region.
With well-established and diversified customer base, we are also one of the few Microsoft Dynamics ERP partners to earn “Certified for Microsoft Dynamics” accreditation which represents a significant step in providing the best of breed information technology solutions to meet Microsoft highest standards.


https://www.facebook.com/ACWSHK/
https://www.linkedin.com/company/acw-solutions-limited-a-member-of-acw-group/
To support our expansion, we now invite high caliber professionals to join us.

Job Responsibilities

Prepare technical marketing materials
Engage in technical pre-sale activities
Assist to deliver data science projects using opensource and/or cloud technologies
Provide technical support to clients
Prepare internal training for non-technical colleagues
Requirements
Degree holder
Knowledge in statistics, machine learning, deep learning and MLOps
Knowledge in JavaScript and Python; Knowledge in Scala is an advantage
Knowledge opensource technologies such as PostgreSQL, Redis, Docker and etc.
AWS / Azure certifications are advantages
Good command of written and spoken Mandarin and English
Fresh graduates and less experienced candidates are welcomed
More experienced candidates will be considered for the junior associate
position

We offer competitive remuneration package and attractive employee benefits including 5-day work, 12-14 annual leave, medical leave, medical insurance, bank holiday, on-job training, education allowance and discretionary bonus.

Interested parties shall submit your application to ""APPLY NOW"".
All information will be treated in the strictest confidence and used only for recruitment purposes. Applicants not invited for interview within four weeks from the date of the posting may consider their applications unsuccessful. Unsuccessful applications will be destroyed after the recruitment exercise.
All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.

Full-time,Permanent
Show More",NA
643,4.2,Page Personnel,Data Analyst - AWS Big Data technologies,Hong Kong,"Company Overview
Size
Unknown
Type
Company - Public
Revenue
Unknown / Non-Applicable
Visit Page Personnel Website","4.2
★★★★★
91 %
Recommend to a friend
100 %
Approve of CEO
1 Ratings","Responsible for:
Hand on performing data analysis and mining using AWS Big Data Technologies

Generating data related reports for analysing performance

Preparing data models and proof of concepts

Liaising with different stakeholders internally with data analysing

Big Data Technologies e.g. S3, Glue, etc.

Western and flexible culture

Qualifications:
Degree holder in Computer Science or Information Technology

Has more than 3 year experiences in data analyst including data mining, database management and so on

Experience in using AWS Big Data Technologies including S3, Glue, Lambda and so on

Strong concept on Tableau, Python and R will be advantage

Candidate with retail experience is highly preferred

Excellent command in both spoken and written English as well as Mandarin is required

Eligible to work in Hong Kong

Immediately Available is preferred

Our client is a globalized corporation which provides varies of sporting outfits all round the world. It has been founded for more than 100 years and keep dominating the outdoor apparel market. Currently, it has more than 55,000 employees in the world and generated more than $10 billion US dollar annually.

As the increasing need on digital area, they are now looking for a Data Analyst to facilitate business decision.

Nice working environment

Challenging project

Better Career Progression

Big Data related technolgies

Western culture

Friendly environment
Show More",HK$185K - HK$420K (Glassdoor Est.)
